filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,juz
021017.mp3,0.20152156,1185.950386,1212.117715,2469.504281,0.12432258,0.048531263,Yaser_Salamah,Al-Anbiaa,17
021018.mp3,0.2295203,1128.775976,1193.371166,2347.101775,0.11737123,0.049423513,Yaser_Salamah,Al-Anbiaa,17
021019.mp3,0.22471936,1201.007736,1252.912463,2370.767826,0.116430365,0.056200704,Yaser_Salamah,Al-Anbiaa,17
021020.mp3,0.1983598,1118.163199,1167.608621,2339.97345,0.12187574,0.047459194,Yaser_Salamah,Al-Anbiaa,17
021021.mp3,0.20425892,1111.258551,1228.82317,2307.927441,0.13313925,0.04445952,Yaser_Salamah,Al-Anbiaa,17
021022.mp3,0.22529794,1296.70266,1307.021251,2711.940648,0.12776098,0.062571604,Yaser_Salamah,Al-Anbiaa,17
021023.mp3,0.20978451,1268.107709,1250.773573,2514.508706,0.12381482,0.056861761,Yaser_Salamah,Al-Anbiaa,17
021024.mp3,0.21221183,1148.74298,1199.55748,2379.948798,0.12662888,0.047896738,Yaser_Salamah,Al-Anbiaa,17
021025.mp3,0.21166584,1327.380739,1314.473734,2715.950711,0.12659262,0.062712958,Yaser_Salamah,Al-Anbiaa,17
021026.mp3,0.2121171,1077.002422,1102.782616,2079.748535,0.12305268,0.053917588,Yaser_Salamah,Al-Anbiaa,17
021027.mp3,0.19570452,1127.401296,1189.064249,2354.588118,0.12877753,0.04416261,Yaser_Salamah,Al-Anbiaa,17
021028.mp3,0.21243083,1251.39406,1285.643027,2572.836832,0.12710424,0.05378368,Yaser_Salamah,Al-Anbiaa,17
021029.mp3,0.19701515,1160.557929,1275.447468,2536.344019,0.12985739,0.044124461,Yaser_Salamah,Al-Anbiaa,17
021030.mp3,0.22289807,1199.488579,1231.709231,2389.669647,0.12573452,0.055405172,Yaser_Salamah,Al-Anbiaa,17
021031.mp3,0.20972304,1230.521793,1267.003355,2469.301705,0.13126215,0.05226012,Yaser_Salamah,Al-Anbiaa,17
021032.mp3,0.21296765,1211.831673,1234.953145,2412.394146,0.12313032,0.05919194,Yaser_Salamah,Al-Anbiaa,17
021033.mp3,0.20865451,1276.55314,1316.704544,2604.092264,0.12975453,0.057730556,Yaser_Salamah,Al-Anbiaa,17
021034.mp3,0.2147118,1107.191233,1193.281309,2324.675842,0.123643346,0.044184391,Yaser_Salamah,Al-Anbiaa,17
021035.mp3,0.22053345,1321.999658,1319.973516,2689.873253,0.11791752,0.060065065,Yaser_Salamah,Al-Anbiaa,17
021036.mp3,0.21540296,1257.913961,1306.172809,2590.431538,0.13594678,0.051131681,Yaser_Salamah,Al-Anbiaa,17
021037.mp3,0.21537675,1249.997398,1273.765825,2506.945905,0.11729856,0.057028133,Yaser_Salamah,Al-Anbiaa,17
021038.mp3,0.19395621,1127.096463,1216.875129,2331.825343,0.12936011,0.045974773,Yaser_Salamah,Al-Anbiaa,17
021039.mp3,0.19615448,1181.000769,1239.177511,2466.327586,0.13485363,0.053201832,Yaser_Salamah,Al-Anbiaa,17
021040.mp3,0.16946192,1200.077146,1244.436547,2342.497464,0.18368535,0.047046919,Yaser_Salamah,Al-Anbiaa,17
021041.mp3,0.19713067,1327.307032,1368.640138,2774.346361,0.15063398,0.054913542,Yaser_Salamah,Al-Anbiaa,17
021042.mp3,0.20187049,1121.720359,1197.537755,2326.688268,0.13870052,0.044160348,Yaser_Salamah,Al-Anbiaa,17
021043.mp3,0.20022516,1187.160077,1246.170041,2421.306337,0.13234565,0.050648456,Yaser_Salamah,Al-Anbiaa,17
021044.mp3,0.22986875,1164.556667,1196.624415,2354.454854,0.13105705,0.056245795,Yaser_Salamah,Al-Anbiaa,17
021045.mp3,0.22040457,1459.178437,1228.324145,2739.704623,0.13600762,0.096569147,Yaser_Salamah,Al-Anbiaa,17
021046.mp3,0.19946823,1354.208704,1292.27721,2720.852954,0.15035425,0.062011719,Yaser_Salamah,Al-Anbiaa,17
021047.mp3,0.21910831,1413.906283,1370.853526,2804.690521,0.13760298,0.063646544,Yaser_Salamah,Al-Anbiaa,17
021048.mp3,0.22401272,1213.086146,1243.787297,2423.496696,0.1169873,0.053526518,Yaser_Salamah,Al-Anbiaa,17
021049.mp3,0.2117879,1310.383612,1305.832402,2638.328918,0.123681515,0.061446108,Yaser_Salamah,Al-Anbiaa,17
021050.mp3,0.20342803,1080.446111,1181.417525,2219.057684,0.12680121,0.040937271,Yaser_Salamah,Al-Anbiaa,17
021051.mp3,0.21308875,1168.760219,1204.465854,2429.732999,0.119960904,0.047377021,Yaser_Salamah,Al-Anbiaa,17
021052.mp3,0.21078496,1226.822198,1288.601758,2490.631606,0.11634809,0.0483858,Yaser_Salamah,Al-Anbiaa,17
021053.mp3,0.21517432,1254.999217,1304.156613,2526.860685,0.13270177,0.057240472,Yaser_Salamah,Al-Anbiaa,17
021054.mp3,0.21201958,1099.188255,1189.118044,2313.28125,0.12680565,0.045868417,Yaser_Salamah,Al-Anbiaa,17
021055.mp3,0.20308885,1180.389608,1290.75695,2474.443277,0.128863,0.048686853,Yaser_Salamah,Al-Anbiaa,17
021056.mp3,0.22061315,1245.602229,1258.295516,2533.462805,0.12160703,0.057614778,Yaser_Salamah,Al-Anbiaa,17
021057.mp3,0.20744304,1172.850075,1238.478201,2411.794571,0.12769675,0.047680779,Yaser_Salamah,Al-Anbiaa,17
021058.mp3,0.2121157,1235.498612,1241.070454,2522.02563,0.13560046,0.050625948,Yaser_Salamah,Al-Anbiaa,17
021059.mp3,0.2122431,1141.928784,1224.887266,2409.226916,0.1237123,0.046484801,Yaser_Salamah,Al-Anbiaa,17
021060.mp3,0.23147482,1136.139309,1230.694117,2313.326621,0.121246904,0.049636166,Yaser_Salamah,Al-Anbiaa,17
021061.mp3,0.21311167,1202.716001,1233.19015,2477.646523,0.11559478,0.054080032,Yaser_Salamah,Al-Anbiaa,17
021062.mp3,0.23357499,1254.652994,1278.783218,2513.50959,0.1166376,0.057154931,Yaser_Salamah,Al-Anbiaa,17
021063.mp3,0.21389627,1178.990964,1249.702597,2438.895736,0.10811985,0.048141972,Yaser_Salamah,Al-Anbiaa,17
021064.mp3,0.21766818,1217.870912,1311.440921,2518.137415,0.13702615,0.049143721,Yaser_Salamah,Al-Anbiaa,17
021065.mp3,0.21173173,1216.986161,1287.891686,2486.381517,0.12930955,0.054721175,Yaser_Salamah,Al-Anbiaa,17
021066.mp3,0.21601391,1095.989018,1189.358888,2231.187427,0.12186823,0.044780581,Yaser_Salamah,Al-Anbiaa,17
021067.mp3,0.22801234,1134.99397,1215.770807,2331.008342,0.11137518,0.046919927,Yaser_Salamah,Al-Anbiaa,17
021068.mp3,0.18134198,1260.041448,1282.680372,2592.48666,0.13707998,0.046831709,Yaser_Salamah,Al-Anbiaa,17
021069.mp3,0.20452666,1314.816632,1324.174135,2696.268176,0.1553483,0.061572714,Yaser_Salamah,Al-Anbiaa,17
021070.mp3,0.222193,1288.492447,1328.560895,2677.899902,0.13171208,0.054093192,Yaser_Salamah,Al-Anbiaa,17
021071.mp3,0.22532916,1187.441853,1224.952514,2465.11645,0.118301965,0.04844645,Yaser_Salamah,Al-Anbiaa,17
021072.mp3,0.231908,1218.652386,1238.990415,2433.136183,0.115898475,0.055263987,Yaser_Salamah,Al-Anbiaa,17
021073.mp3,0.23739262,1292.242325,1285.050596,2635.591169,0.12041865,0.060357906,Yaser_Salamah,Al-Anbiaa,17
021074.mp3,0.22971933,1245.625663,1268.526261,2557.294662,0.117325746,0.054314522,Yaser_Salamah,Al-Anbiaa,17
021075.mp3,0.21285963,1230.595851,1250.157531,2550.353867,0.1186262,0.053994854,Yaser_Salamah,Al-Anbiaa,17
021076.mp3,0.23812133,1145.719949,1211.340836,2371.952127,0.12170562,0.049049722,Yaser_Salamah,Al-Anbiaa,17
021077.mp3,0.22880214,1273.031424,1297.905384,2606.32434,0.111011244,0.059814453,Yaser_Salamah,Al-Anbiaa,17
021078.mp3,0.23411354,1259.22884,1333.641185,2604.171753,0.11123269,0.051802691,Yaser_Salamah,Al-Anbiaa,17
021079.mp3,0.2405909,1205.069344,1218.022239,2431.233215,0.1085535,0.056062933,Yaser_Salamah,Al-Anbiaa,17
021080.mp3,0.21461825,1240.246324,1273.272696,2516.091226,0.107780986,0.057974445,Yaser_Salamah,Al-Anbiaa,17
021081.mp3,0.2231135,1271.772838,1308.319533,2603.667068,0.10552964,0.053129196,Yaser_Salamah,Al-Anbiaa,17
021082.mp3,0.22013152,1177.688747,1216.402037,2386.567117,0.11777963,0.050532685,Yaser_Salamah,Al-Anbiaa,17
021083.mp3,0.22130212,1197.092228,1295.935155,2436.451172,0.11570128,0.050064174,Yaser_Salamah,Al-Anbiaa,17
021084.mp3,0.21936874,1177.865189,1220.256898,2436.983843,0.117263965,0.048788755,Yaser_Salamah,Al-Anbiaa,17
021085.mp3,0.2243045,1399.511162,1391.659716,2826.82414,0.10843838,0.063094123,Yaser_Salamah,Al-Anbiaa,17
021086.mp3,0.21163492,1168.504857,1238.714614,2496.748642,0.10918916,0.04608065,Yaser_Salamah,Al-Anbiaa,17
021087.mp3,0.19740714,1271.715404,1337.862985,2576.463985,0.14000157,0.051772184,Yaser_Salamah,Al-Anbiaa,17
021088.mp3,0.21413125,1181.535703,1254.471111,2531.390003,0.11636802,0.046964662,Yaser_Salamah,Al-Anbiaa,17
021089.mp3,0.23197746,1159.600067,1262.128514,2375.830078,0.11210123,0.044284784,Yaser_Salamah,Al-Anbiaa,17
021090.mp3,0.23669073,1268.501198,1294.763106,2523.441746,0.11886411,0.056988464,Yaser_Salamah,Al-Anbiaa,17
021091.mp3,0.24343011,1248.737664,1254.708074,2503.162535,0.10728177,0.058082039,Yaser_Salamah,Al-Anbiaa,17
021092.mp3,0.2114701,1027.8125,1153.528498,2148.627699,0.110172614,0.041080115,Yaser_Salamah,Al-Anbiaa,17
021093.mp3,0.21519716,1043.571423,1144.028583,2197.28145,0.10238062,0.04403323,Yaser_Salamah,Al-Anbiaa,17
021094.mp3,0.22393584,1219.531555,1271.086481,2496.050941,0.10286739,0.05501246,Yaser_Salamah,Al-Anbiaa,17
021095.mp3,0.22106439,1166.544108,1230.53972,2372.62233,0.10955465,0.04925015,Yaser_Salamah,Al-Anbiaa,17
021096.mp3,0.21388641,1166.438827,1251.330845,2404.75935,0.09811479,0.047627844,Yaser_Salamah,Al-Anbiaa,17
021097.mp3,0.22649519,1235.00075,1268.787496,2527.70987,0.10670743,0.056433695,Yaser_Salamah,Al-Anbiaa,17
021098.mp3,0.17777804,1223.609747,1276.715714,2459.83637,0.16453265,0.04363221,Yaser_Salamah,Al-Anbiaa,17
021099.mp3,0.21184538,1182.653203,1246.984718,2345.932546,0.12022766,0.050395057,Yaser_Salamah,Al-Anbiaa,17
021100.mp3,0.20375997,1304.172447,1363.703105,2646.207704,0.10723209,0.05400231,Yaser_Salamah,Al-Anbiaa,17
021101.mp3,0.20977671,1163.838419,1211.933111,2426.441983,0.103727795,0.048336393,Yaser_Salamah,Al-Anbiaa,17
021102.mp3,0.19485678,1421.445032,1406.273984,2820.898548,0.15432653,0.064011452,Yaser_Salamah,Al-Anbiaa,17
021103.mp3,0.21116075,1252.335813,1264.712095,2499.099864,0.13922305,0.056968269,Yaser_Salamah,Al-Anbiaa,17
021104.mp3,0.24819021,1238.536983,1257.890135,2517.042241,0.10985535,0.057464472,Yaser_Salamah,Al-Anbiaa,17
021105.mp3,0.22854069,1265.553797,1308.663232,2544.827141,0.10767508,0.054530022,Yaser_Salamah,Al-Anbiaa,17
021106.mp3,0.20126191,1338.936431,1388.103206,2798.127072,0.115880236,0.059977687,Yaser_Salamah,Al-Anbiaa,17
021107.mp3,0.2368351,1226.243932,1251.556866,2483.694181,0.11472319,0.053744229,Yaser_Salamah,Al-Anbiaa,17
021108.mp3,0.2015399,1219.246696,1242.793588,2478.275923,0.118512124,0.050798715,Yaser_Salamah,Al-Anbiaa,17
021109.mp3,0.21043797,1314.221506,1302.895883,2537.252743,0.14758359,0.056934572,Yaser_Salamah,Al-Anbiaa,17
021110.mp3,0.21807162,1138.072464,1161.574169,2356.608349,0.118287146,0.049407442,Yaser_Salamah,Al-Anbiaa,17
021111.mp3,0.21919288,1180.434256,1211.49423,2422.423475,0.10538136,0.049274313,Yaser_Salamah,Al-Anbiaa,17
021112.mp3,0.2590794,1114.759039,1130.360213,2163.322551,0.088864714,0.052763097,Yaser_Salamah,Al-Anbiaa,17
022001.mp3,0.2239689,1230.459997,1286.840857,2548.998659,0.135722,0.054348098,Yaser_Salamah,Al-Haj,17
022002.mp3,0.24288613,1199.956273,1231.4772,2453.410696,0.122256346,0.055671303,Yaser_Salamah,Al-Haj,17
022003.mp3,0.21313255,1226.552344,1313.696258,2603.37661,0.13117337,0.049670247,Yaser_Salamah,Al-Haj,17
022004.mp3,0.21568252,1244.54659,1327.428104,2531.102552,0.12915526,0.049209021,Yaser_Salamah,Al-Haj,17
022005.mp3,0.21417043,1181.57227,1268.638755,2441.013108,0.12048027,0.048244138,Yaser_Salamah,Al-Haj,17
022006.mp3,0.22062533,1230.246242,1284.430334,2524.542018,0.13024259,0.050963501,Yaser_Salamah,Al-Haj,17
022007.mp3,0.22348344,1164.081019,1234.334572,2287.803753,0.1247879,0.051332439,Yaser_Salamah,Al-Haj,17
022008.mp3,0.19323806,1210.061194,1293.453658,2531.119989,0.13535093,0.045653452,Yaser_Salamah,Al-Haj,17
022009.mp3,0.22505601,1255.949373,1333.921365,2585.467904,0.12731938,0.053024146,Yaser_Salamah,Al-Haj,17
022010.mp3,0.23025474,1276.207538,1351.780686,2659.327531,0.13339081,0.054689591,Yaser_Salamah,Al-Haj,17
022011.mp3,0.22823738,1196.175991,1292.763451,2471.923318,0.12382352,0.052240799,Yaser_Salamah,Al-Haj,17
022012.mp3,0.20913805,1182.419668,1273.601765,2424.079795,0.13164091,0.047909709,Yaser_Salamah,Al-Haj,17
022013.mp3,0.23986173,1321.330459,1343.180345,2660.464372,0.11014378,0.0571606,Yaser_Salamah,Al-Haj,17
022014.mp3,0.21197495,1264.762475,1335.298601,2559.910207,0.11923049,0.053414002,Yaser_Salamah,Al-Haj,17
022015.mp3,0.2203371,1323.699546,1374.166152,2723.229991,0.124010004,0.059588918,Yaser_Salamah,Al-Haj,17
022016.mp3,0.21941453,1170.27985,1290.742448,2428.816275,0.11605743,0.04168404,Yaser_Salamah,Al-Haj,17
022017.mp3,0.22033742,1232.397581,1287.089097,2547.534725,0.12768947,0.052376934,Yaser_Salamah,Al-Haj,17
022018.mp3,0.2236886,1237.673213,1269.664405,2526.995253,0.11778879,0.056979173,Yaser_Salamah,Al-Haj,17
022019.mp3,0.21838492,1289.31046,1350.774364,2733.821119,0.1464649,0.056451343,Yaser_Salamah,Al-Haj,17
022020.mp3,0.23214854,1348.200924,1450.600802,2797.528055,0.14532486,0.05776781,Yaser_Salamah,Al-Haj,17
022021.mp3,0.2189988,1301.201344,1337.013283,2794.49554,0.13622919,0.054776775,Yaser_Salamah,Al-Haj,17
022022.mp3,0.21598566,1169.349062,1279.637092,2457.353162,0.12631765,0.044832155,Yaser_Salamah,Al-Haj,17
022023.mp3,0.21094383,1244.640874,1332.644909,2569.160009,0.11147692,0.050742692,Yaser_Salamah,Al-Haj,17
022024.mp3,0.22996812,1244.192047,1355.471207,2606.655762,0.11740199,0.050844029,Yaser_Salamah,Al-Haj,17
022025.mp3,0.21433891,1303.074074,1369.511577,2726.824066,0.1242481,0.056317938,Yaser_Salamah,Al-Haj,17
022026.mp3,0.22660063,1295.790592,1378.928906,2680.371094,0.11821244,0.061518682,Yaser_Salamah,Al-Haj,17
022027.mp3,0.21931961,1181.492094,1279.701232,2491.398559,0.11085755,0.046109842,Yaser_Salamah,Al-Haj,17
022028.mp3,0.22776298,1215.57323,1251.695989,2510.610366,0.11212738,0.054048143,Yaser_Salamah,Al-Haj,17
022029.mp3,0.22646922,1153.542755,1263.922428,2503.945001,0.111340836,0.047064079,Yaser_Salamah,Al-Haj,17
022030.mp3,0.22439012,1235.631647,1331.805553,2603.732442,0.11473667,0.052971685,Yaser_Salamah,Al-Haj,17
022031.mp3,0.23996143,1396.935274,1422.413077,2900.497639,0.12528169,0.063015486,Yaser_Salamah,Al-Haj,17
022032.mp3,0.2252738,1172.301122,1248.883151,2447.0755,0.12566447,0.052845982,Yaser_Salamah,Al-Haj,17
022033.mp3,0.22494522,1171.160839,1231.163198,2455.396447,0.12077234,0.050345732,Yaser_Salamah,Al-Haj,17
022034.mp3,0.22048253,1273.054078,1332.045359,2618.112471,0.122510105,0.053961878,Yaser_Salamah,Al-Haj,17
022035.mp3,0.21103895,1298.74735,1321.618557,2689.157705,0.12620667,0.059246154,Yaser_Salamah,Al-Haj,17
022036.mp3,0.24124308,1229.016612,1263.304809,2496.409843,0.12101376,0.057479821,Yaser_Salamah,Al-Haj,17
022037.mp3,0.22824295,1314.529467,1339.207323,2715.306586,0.12452269,0.061379999,Yaser_Salamah,Al-Haj,17
022038.mp3,0.21164422,1104.031072,1218.319669,2376.504419,0.1221792,0.044700282,Yaser_Salamah,Al-Haj,17
022039.mp3,0.2024183,1269.570779,1336.350838,2629.082216,0.13904327,0.053626179,Yaser_Salamah,Al-Haj,17
022040.mp3,0.22552823,1250.276318,1333.765873,2630.480102,0.12165211,0.055797369,Yaser_Salamah,Al-Haj,17
022041.mp3,0.23108056,1214.018455,1248.116175,2464.910125,0.1138836,0.057234827,Yaser_Salamah,Al-Haj,17
022042.mp3,0.21921383,1097.497333,1212.143743,2339.999291,0.11256176,0.045861029,Yaser_Salamah,Al-Haj,17
022043.mp3,0.267186,1051.831194,1183.50695,2226.005859,0.1081974,0.047387197,Yaser_Salamah,Al-Haj,17
022044.mp3,0.24162138,1290.597082,1339.44574,2619.636046,0.10979811,0.058749447,Yaser_Salamah,Al-Haj,17
022045.mp3,0.22476242,1303.342079,1322.840273,2676.541334,0.118297726,0.061315842,Yaser_Salamah,Al-Haj,17
022046.mp3,0.23132093,1286.15829,1322.094897,2606.665287,0.121852785,0.060413031,Yaser_Salamah,Al-Haj,17
022047.mp3,0.21507967,1272.369148,1274.703117,2537.20858,0.1274396,0.057840679,Yaser_Salamah,Al-Haj,17
022048.mp3,0.22737308,1233.824633,1291.962919,2533.896272,0.107409365,0.053289742,Yaser_Salamah,Al-Haj,17
022049.mp3,0.20964968,1252.760705,1348.026676,2625.179443,0.12495584,0.05028018,Yaser_Salamah,Al-Haj,17
022050.mp3,0.22934885,1273.882101,1303.842961,2661.39713,0.1105701,0.055751832,Yaser_Salamah,Al-Haj,17
022051.mp3,0.22154766,1509.826296,1428.672637,2991.693625,0.14811434,0.076710407,Yaser_Salamah,Al-Haj,17
022052.mp3,0.2297322,1342.000735,1367.062976,2724.907818,0.11941888,0.062173977,Yaser_Salamah,Al-Haj,17
022053.mp3,0.22535904,1218.252189,1285.006443,2572.91731,0.11489409,0.053283975,Yaser_Salamah,Al-Haj,17
022054.mp3,0.22680111,1191.399807,1273.749185,2508.594733,0.121411406,0.049875353,Yaser_Salamah,Al-Haj,17
022055.mp3,0.2061217,1363.112633,1371.796962,2729.830291,0.1317293,0.059182495,Yaser_Salamah,Al-Haj,17
022056.mp3,0.22642983,1279.048069,1300.560213,2632.401456,0.11557504,0.055857156,Yaser_Salamah,Al-Haj,17
022057.mp3,0.23165691,1284.358556,1322.421879,2647.23035,0.11924756,0.057395241,Yaser_Salamah,Al-Haj,17
022058.mp3,0.23726603,1308.655194,1337.321605,2716.633593,0.12195883,0.061102465,Yaser_Salamah,Al-Haj,17
022059.mp3,0.22217476,1138.120622,1236.953629,2407.553568,0.110152625,0.045294323,Yaser_Salamah,Al-Haj,17
022060.mp3,0.21734531,1123.324357,1233.675419,2324.882869,0.11930316,0.048696833,Yaser_Salamah,Al-Haj,17
022061.mp3,0.20707147,1294.213437,1341.163568,2704.640184,0.11775166,0.057819558,Yaser_Salamah,Al-Haj,17
022062.mp3,0.22068341,1155.155413,1256.663503,2423.894477,0.11934988,0.048048772,Yaser_Salamah,Al-Haj,17
022063.mp3,0.21567328,1328.799428,1356.077967,2692.516108,0.115956806,0.060844378,Yaser_Salamah,Al-Haj,17
022064.mp3,0.22494482,1222.409742,1301.697013,2572.603241,0.11201922,0.055417692,Yaser_Salamah,Al-Haj,17
022065.mp3,0.23086064,1211.317311,1302.817292,2530.270618,0.11363037,0.052275452,Yaser_Salamah,Al-Haj,17
022066.mp3,0.19352841,1057.247517,1206.754869,2254.437059,0.11336616,0.04203644,Yaser_Salamah,Al-Haj,17
022067.mp3,0.22015375,1180.974603,1262.191556,2492.270856,0.1235988,0.051065315,Yaser_Salamah,Al-Haj,17
022068.mp3,0.18793495,1276.643188,1288.990819,2479.377722,0.11785429,0.054930307,Yaser_Salamah,Al-Haj,17
022069.mp3,0.19632223,1258.045133,1312.873323,2582.083086,0.11688214,0.053104346,Yaser_Salamah,Al-Haj,17
022070.mp3,0.24651508,1250.211685,1281.90937,2551.179501,0.110724494,0.05759931,Yaser_Salamah,Al-Haj,17
022071.mp3,0.22613035,1229.87714,1330.77383,2570.428498,0.12707086,0.049166506,Yaser_Salamah,Al-Haj,17
022072.mp3,0.21937917,1264.593426,1308.842206,2578.81027,0.12812398,0.053791896,Yaser_Salamah,Al-Haj,17
022073.mp3,0.19332778,1301.792282,1323.957901,2613.383847,0.14368866,0.055388482,Yaser_Salamah,Al-Haj,17
022074.mp3,0.19471768,1427.65824,1386.378884,2905.276365,0.12483878,0.061635314,Yaser_Salamah,Al-Haj,17
022075.mp3,0.21271929,1371.130066,1382.174699,2823.586881,0.109650396,0.063435183,Yaser_Salamah,Al-Haj,17
022076.mp3,0.22976252,1140.475275,1212.353674,2378.093409,0.09560358,0.05217371,Yaser_Salamah,Al-Haj,17
022077.mp3,0.24994926,1080.572258,1160.44485,2106.232389,0.100494035,0.051021531,Yaser_Salamah,Al-Haj,17
022078.mp3,0.23490864,1287.970035,1277.438208,2612.539073,0.10857245,0.060036705,Yaser_Salamah,Al-Haj,17
023001.mp3,0.19540974,995.2934831,1097.385339,2117.655945,0.09654423,0.036047363,Yaser_Salamah,Al-Moamenon,18
023002.mp3,0.21489243,1214.023557,1286.1058,2556.416665,0.1199162,0.047829905,Yaser_Salamah,Al-Moamenon,18
023003.mp3,0.20894995,1051.004618,1147.827872,2165.336609,0.1183691,0.039417812,Yaser_Salamah,Al-Moamenon,18
023004.mp3,0.212224,1221.788739,1278.476255,2524.494339,0.104706116,0.049775722,Yaser_Salamah,Al-Moamenon,18
023005.mp3,0.196579,1084.834441,1193.882684,2225.821591,0.12224232,0.042394548,Yaser_Salamah,Al-Moamenon,18
023006.mp3,0.20936586,1129.852351,1253.594751,2433.10613,0.13166973,0.044066556,Yaser_Salamah,Al-Moamenon,18
023007.mp3,0.23953384,1122.276469,1197.279794,2320.882515,0.13829818,0.057009616,Yaser_Salamah,Al-Moamenon,18
023008.mp3,0.21500453,1151.400595,1228.186869,2346.383294,0.133618,0.048991471,Yaser_Salamah,Al-Moamenon,18
023009.mp3,0.21912475,1213.326591,1241.806376,2458.334585,0.11934036,0.05284169,Yaser_Salamah,Al-Moamenon,18
023010.mp3,0.21673183,1056.860111,1161.381748,2175.646405,0.123425506,0.045039214,Yaser_Salamah,Al-Moamenon,18
023011.mp3,0.21004887,1249.786023,1330.164321,2604.991523,0.11345434,0.051993205,Yaser_Salamah,Al-Moamenon,18
023012.mp3,0.1972033,1240.496485,1392.549792,2579.873024,0.13854007,0.049781381,Yaser_Salamah,Al-Moamenon,18
023013.mp3,0.19638231,1097.539416,1192.575482,2407.979956,0.12731346,0.042721422,Yaser_Salamah,Al-Moamenon,18
023014.mp3,0.2380497,1163.798682,1211.518972,2325.922633,0.11964475,0.055854933,Yaser_Salamah,Al-Moamenon,18
023015.mp3,0.2075718,1108.669242,1193.862611,2342.878663,0.11671804,0.043991686,Yaser_Salamah,Al-Moamenon,18
023016.mp3,0.18754607,1093.826629,1207.073096,2349.094079,0.11680732,0.042097645,Yaser_Salamah,Al-Moamenon,18
023017.mp3,0.23207171,1160.646909,1237.828029,2387.362211,0.12410938,0.054524103,Yaser_Salamah,Al-Moamenon,18
023018.mp3,0.21742073,1220.474533,1309.156861,2490.605207,0.12741713,0.053548488,Yaser_Salamah,Al-Moamenon,18
023019.mp3,0.21623982,1212.890834,1281.836497,2513.169807,0.12378306,0.049014161,Yaser_Salamah,Al-Moamenon,18
023020.mp3,0.20799634,1245.105247,1350.765408,2533.243902,0.12916517,0.053706609,Yaser_Salamah,Al-Moamenon,18
023021.mp3,0.22109653,1170.843923,1219.680872,2427.052196,0.121976644,0.048990685,Yaser_Salamah,Al-Moamenon,18
023022.mp3,0.22413766,1069.324539,1111.113102,2178.890991,0.11024486,0.045325143,Yaser_Salamah,Al-Moamenon,18
023023.mp3,0.23641433,1159.356676,1234.057222,2344.117434,0.13254341,0.051686894,Yaser_Salamah,Al-Moamenon,18
023024.mp3,0.2241179,1284.57918,1318.808039,2595.760345,0.104509376,0.057284608,Yaser_Salamah,Al-Moamenon,18
023025.mp3,0.21138942,1210.857742,1301.224134,2543.125434,0.10489857,0.048205732,Yaser_Salamah,Al-Moamenon,18
023026.mp3,0.22184937,1195.027778,1270.733419,2545.976974,0.09534972,0.047771163,Yaser_Salamah,Al-Moamenon,18
