filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,juz
004017.mp3,0.2920999,1580.133006,1640.777162,2982.112568,0.13979699,0.080536151,Ali_Jaber,Al-Nessa,4
004018.mp3,0.323848,1732.762062,1727.424215,3206.119352,0.13014589,0.095020191,Ali_Jaber,Al-Nessa,4
004019.mp3,0.30616534,1671.698627,1713.649538,3107.138976,0.1425373,0.088676656,Ali_Jaber,Al-Nessa,4
004020.mp3,0.3002735,1722.104773,1739.942222,3193.516461,0.15170854,0.093515549,Ali_Jaber,Al-Nessa,4
004021.mp3,0.30232894,1567.658063,1641.534727,2951.334186,0.15616603,0.085086299,Ali_Jaber,Al-Nessa,4
004022.mp3,0.31618643,1719.450449,1711.63861,3233.127325,0.116227664,0.094750797,Ali_Jaber,Al-Nessa,4
004023.mp3,0.2978428,1564.715859,1652.431141,2913.348598,0.1299471,0.081693382,Ali_Jaber,Al-Nessa,4
004024.mp3,0.33271646,1460.567621,1565.414051,2968.856475,0.12990686,0.075060395,Ali_Jaber,Al-Nessa,4
004025.mp3,0.3330514,1560.554849,1619.480024,3101.210063,0.13562387,0.083108267,Ali_Jaber,Al-Nessa,4
004026.mp3,0.3162661,1585.492127,1651.818075,3173.821009,0.15455833,0.084126688,Ali_Jaber,Al-Nessa,4
004027.mp3,0.3027333,1700.486956,1631.107524,3240.8147,0.17661434,0.100893874,Ali_Jaber,Al-Nessa,4
004028.mp3,0.3212129,1620.915504,1666.584632,3312.325033,0.13866195,0.086803546,Ali_Jaber,Al-Nessa,4
004029.mp3,0.3131559,1560.255011,1601.974549,3032.185788,0.15526085,0.087528909,Ali_Jaber,Al-Nessa,4
004030.mp3,0.32226163,1789.983632,1716.061375,3529.062972,0.17459826,0.101620401,Ali_Jaber,Al-Nessa,4
004031.mp3,0.32829612,1611.856779,1667.757181,3196.285231,0.13523762,0.093712842,Ali_Jaber,Al-Nessa,4
004032.mp3,0.34406358,1649.627339,1666.957636,3194.867889,0.13419487,0.092359619,Ali_Jaber,Al-Nessa,4
004033.mp3,0.33317396,1635.569958,1685.161087,3222.284938,0.14642237,0.086578825,Ali_Jaber,Al-Nessa,4
004034.mp3,0.31748024,1626.555932,1640.081512,3168.732026,0.15259673,0.088413303,Ali_Jaber,Al-Nessa,4
004035.mp3,0.33517087,1698.570796,1675.076141,3270.963329,0.14050837,0.096559705,Ali_Jaber,Al-Nessa,4
004036.mp3,0.33841437,1692.584386,1658.904987,3209.5676,0.14333555,0.097505833,Ali_Jaber,Al-Nessa,4
004037.mp3,0.34168413,1660.292378,1684.041838,3270.895761,0.14641449,0.091242556,Ali_Jaber,Al-Nessa,4
004038.mp3,0.32898042,1771.113502,1695.33677,3360.616402,0.1559377,0.103058333,Ali_Jaber,Al-Nessa,4
004039.mp3,0.31934473,1663.140279,1658.063474,3272.915254,0.15598033,0.094692538,Ali_Jaber,Al-Nessa,4
004040.mp3,0.31391734,1639.859104,1638.188663,3148.531301,0.19048059,0.091576073,Ali_Jaber,Al-Nessa,4
004041.mp3,0.29767373,1728.082372,1649.155731,3230.496234,0.19703285,0.09957078,Ali_Jaber,Al-Nessa,4
004042.mp3,0.30480283,1733.12165,1645.770111,3297.076284,0.20832908,0.105331285,Ali_Jaber,Al-Nessa,4
004043.mp3,0.32016072,1727.25674,1680.974863,3314.080847,0.15152399,0.099616589,Ali_Jaber,Al-Nessa,4
004044.mp3,0.31869543,1679.561086,1513.287689,3175.603846,0.13899675,0.103797089,Ali_Jaber,Al-Nessa,4
004045.mp3,0.3639276,1810.404722,1785.889891,3496.544959,0.14941779,0.098971605,Ali_Jaber,Al-Nessa,4
004046.mp3,0.32863048,1721.396345,1664.537792,3233.463146,0.16187157,0.100439992,Ali_Jaber,Al-Nessa,4
004047.mp3,0.33875763,1818.927318,1695.945711,3387.293361,0.15375379,0.112001939,Ali_Jaber,Al-Nessa,4
004048.mp3,0.29885158,1783.883362,1708.196594,3445.045314,0.17512211,0.101783752,Ali_Jaber,Al-Nessa,4
004049.mp3,0.3021337,1751.872654,1770.474394,3374.822303,0.13916999,0.099160925,Ali_Jaber,Al-Nessa,4
004050.mp3,0.30564862,1682.398005,1767.111182,3393.645943,0.14566642,0.089475554,Ali_Jaber,Al-Nessa,4
004051.mp3,0.2958258,1624.54713,1673.944133,3085.070469,0.14120075,0.09022336,Ali_Jaber,Al-Nessa,4
004052.mp3,0.31858233,1713.186934,1704.844623,3284.055968,0.17198427,0.096367363,Ali_Jaber,Al-Nessa,4
004053.mp3,0.3133414,1779.519284,1694.412342,3318.665033,0.15542404,0.113959362,Ali_Jaber,Al-Nessa,4
004054.mp3,0.31369987,1838.006223,1712.715931,3443.062146,0.16695672,0.11673948,Ali_Jaber,Al-Nessa,4
004055.mp3,0.29781848,1582.192208,1614.29093,3134.912109,0.12790668,0.086820226,Ali_Jaber,Al-Nessa,4
004056.mp3,0.30408832,1629.227431,1677.873016,3125.085683,0.13962485,0.087502548,Ali_Jaber,Al-Nessa,4
004057.mp3,0.31016514,1745.569721,1720.076071,3322.341684,0.14571217,0.099322309,Ali_Jaber,Al-Nessa,4
004058.mp3,0.2991397,1470.514708,1615.329795,2960.287573,0.14277166,0.074040157,Ali_Jaber,Al-Nessa,4
004059.mp3,0.31610134,1506.091842,1666.1211,2992.731504,0.12919866,0.074639763,Ali_Jaber,Al-Nessa,4
004060.mp3,0.30582902,1494.237294,1645.320174,3002.433967,0.135372,0.073515667,Ali_Jaber,Al-Nessa,4
004061.mp3,0.31501156,1689.902668,1708.427066,3281.03309,0.15712534,0.097632104,Ali_Jaber,Al-Nessa,4
004062.mp3,0.31460527,1769.593819,1744.324337,3348.929211,0.13609952,0.103943483,Ali_Jaber,Al-Nessa,4
004063.mp3,0.29798236,1557.59103,1711.406861,3051.140106,0.14667533,0.083249407,Ali_Jaber,Al-Nessa,4
004064.mp3,0.32251337,1715.931867,1709.264033,3329.996531,0.15348619,0.097513662,Ali_Jaber,Al-Nessa,4
004065.mp3,0.31511793,1756.958327,1731.356833,3298.285687,0.14582558,0.096584388,Ali_Jaber,Al-Nessa,4
004066.mp3,0.29897022,1582.201683,1651.962628,3095.755174,0.1564506,0.084405216,Ali_Jaber,Al-Nessa,4
004067.mp3,0.25611335,1599.037598,1656.258124,3079.588045,0.17707817,0.075930304,Ali_Jaber,Al-Nessa,4
004068.mp3,0.30517673,1946.804076,1800.4368,3614.270738,0.15511467,0.108157488,Ali_Jaber,Al-Nessa,4
004069.mp3,0.31544214,1849.789425,1716.825529,3438.546209,0.15642445,0.107694414,Ali_Jaber,Al-Nessa,4
004070.mp3,0.33535004,1776.761025,1813.693174,3530.249023,0.14284545,0.091856693,Ali_Jaber,Al-Nessa,4
004071.mp3,0.3327763,1669.266614,1721.25851,3338.551558,0.14920127,0.088251491,Ali_Jaber,Al-Nessa,4
004072.mp3,0.3060406,1615.354232,1673.662016,3170.287318,0.1525322,0.08410047,Ali_Jaber,Al-Nessa,4
004073.mp3,0.30351105,1584.895565,1631.706776,3073.731551,0.1493113,0.085349046,Ali_Jaber,Al-Nessa,4
004074.mp3,0.3134754,1761.377341,1763.515534,3438.902088,0.15347202,0.091009445,Ali_Jaber,Al-Nessa,4
004075.mp3,0.3097665,1692.668956,1698.948397,3241.546956,0.14766401,0.088590463,Ali_Jaber,Al-Nessa,4
004076.mp3,0.31860542,1711.518514,1755.931737,3365.714496,0.14250478,0.083852948,Ali_Jaber,Al-Nessa,4
004077.mp3,0.31502625,1750.756733,1765.850937,3366.930959,0.14543556,0.091317865,Ali_Jaber,Al-Nessa,4
004078.mp3,0.3142211,1691.881132,1776.754445,3232.829155,0.14406006,0.085873529,Ali_Jaber,Al-Nessa,4
004079.mp3,0.33547902,1892.842882,1838.62657,3581.149273,0.1432079,0.10543905,Ali_Jaber,Al-Nessa,4
004080.mp3,0.31699228,1890.734335,1854.067346,3638.157715,0.19033153,0.103598633,Ali_Jaber,Al-Nessa,4
004081.mp3,0.28804642,1652.600006,1709.781214,3227.299514,0.18192685,0.085032401,Ali_Jaber,Al-Nessa,4
004082.mp3,0.31447935,1703.797479,1777.872737,3344.736006,0.13241374,0.083954686,Ali_Jaber,Al-Nessa,4
004083.mp3,0.31318748,1663.537326,1728.479851,3181.028782,0.1342133,0.087142346,Ali_Jaber,Al-Nessa,4
004084.mp3,0.32811823,1876.732889,1809.23666,3509.484627,0.135271,0.103068372,Ali_Jaber,Al-Nessa,4
004085.mp3,0.3131759,1854.615148,1755.337841,3462.551646,0.14981474,0.110310902,Ali_Jaber,Al-Nessa,4
004086.mp3,0.3200824,1695.010648,1799.820756,3276.193452,0.1106402,0.081810606,Ali_Jaber,Al-Nessa,4
004087.mp3,0.31683525,1830.83158,1853.948028,3517.114941,0.14006528,0.09464632,Ali_Jaber,Al-Nessa,4
004088.mp3,0.3134516,1530.049541,1665.428643,2982.926861,0.119589426,0.076012436,Ali_Jaber,Al-Nessa,4
004089.mp3,0.31547233,1486.035835,1674.271737,2847.175399,0.12886845,0.070366416,Ali_Jaber,Al-Nessa,4
004090.mp3,0.30379543,1570.157351,1661.634048,2941.160252,0.13274433,0.079782174,Ali_Jaber,Al-Nessa,4
004091.mp3,0.30880326,1567.877196,1679.686822,2915.018588,0.12852499,0.080042946,Ali_Jaber,Al-Nessa,4
004092.mp3,0.30967724,1616.933855,1691.257968,3039.717764,0.13853785,0.082627796,Ali_Jaber,Al-Nessa,4
004093.mp3,0.27810448,1663.954366,1677.065535,3105.269833,0.16975808,0.085420203,Ali_Jaber,Al-Nessa,4
004094.mp3,0.31035063,1620.215369,1679.313213,3013.992489,0.13890925,0.086500152,Ali_Jaber,Al-Nessa,4
004095.mp3,0.2989062,1686.466186,1712.83143,3162.846474,0.15003833,0.087171645,Ali_Jaber,Al-Nessa,4
004096.mp3,0.33352876,1498.57677,1688.834161,2979.833806,0.13145746,0.073114771,Ali_Jaber,Al-Nessa,4
004097.mp3,0.30023414,1633.507962,1710.134399,3121.867256,0.13964763,0.085687982,Ali_Jaber,Al-Nessa,4
004098.mp3,0.28920525,1889.69804,1762.097093,3402.379197,0.15112841,0.105470091,Ali_Jaber,Al-Nessa,4
004099.mp3,0.32036898,1577.722529,1722.720321,3129.613481,0.13853621,0.081375031,Ali_Jaber,Al-Nessa,4
004100.mp3,0.30134153,1665.291403,1728.943506,3146.227399,0.13685633,0.086180593,Ali_Jaber,Al-Nessa,4
004101.mp3,0.29553926,1748.333382,1800.479594,3308.20498,0.13041891,0.08971458,Ali_Jaber,Al-Nessa,4
004102.mp3,0.3008737,1566.495073,1671.024761,2973.748695,0.13215718,0.081644544,Ali_Jaber,Al-Nessa,4
004103.mp3,0.30849546,1691.7547,1699.894943,3143.367999,0.14463533,0.093186748,Ali_Jaber,Al-Nessa,4
004104.mp3,0.30657467,1493.94515,1635.666617,2807.848987,0.13599883,0.075461769,Ali_Jaber,Al-Nessa,4
004105.mp3,0.30831784,1714.47666,1779.33805,3375.561343,0.1328587,0.086800551,Ali_Jaber,Al-Nessa,4
004106.mp3,0.3520316,1847.319976,1844.122814,3643.710903,0.12918839,0.097260031,Ali_Jaber,Al-Nessa,4
004107.mp3,0.3181179,1720.968309,1759.193096,3323.126953,0.12880485,0.093245675,Ali_Jaber,Al-Nessa,4
004108.mp3,0.32104224,1667.017493,1698.611116,3128.356317,0.12596227,0.088632089,Ali_Jaber,Al-Nessa,4
004109.mp3,0.30469415,1738.785157,1721.972498,3199.263669,0.14206824,0.09335908,Ali_Jaber,Al-Nessa,4
004110.mp3,0.30053407,1842.963768,1754.020538,3330.709969,0.13053499,0.105452741,Ali_Jaber,Al-Nessa,4
004111.mp3,0.3228286,1881.048367,1802.238532,3423.431453,0.12436513,0.104136869,Ali_Jaber,Al-Nessa,4
004112.mp3,0.30673715,1772.889526,1766.630116,3250.834226,0.11839073,0.095408616,Ali_Jaber,Al-Nessa,4
004113.mp3,0.30477443,1602.026557,1699.77114,3132.441991,0.14313768,0.081025214,Ali_Jaber,Al-Nessa,4
004114.mp3,0.3031427,1619.847532,1644.052764,3143.046681,0.13615687,0.085856824,Ali_Jaber,Al-Nessa,4
004115.mp3,0.3068124,1769.512802,1738.306252,3327.845397,0.13228847,0.091856955,Ali_Jaber,Al-Nessa,4
004116.mp3,0.28853828,1718.333353,1693.069566,3237.496776,0.1445227,0.090153763,Ali_Jaber,Al-Nessa,4
004117.mp3,0.28374764,1738.719149,1722.991145,3184.04763,0.1341172,0.08967412,Ali_Jaber,Al-Nessa,4
004118.mp3,0.3277231,1645.821519,1754.528488,3205.020607,0.10802704,0.082241827,Ali_Jaber,Al-Nessa,4
004119.mp3,0.29436702,1589.541286,1662.19827,2991.858635,0.12550883,0.079322098,Ali_Jaber,Al-Nessa,4
004120.mp3,0.31647453,1566.329376,1658.462303,2972.372241,0.13283291,0.078320984,Ali_Jaber,Al-Nessa,4
004121.mp3,0.33822078,1792.777642,1797.273103,3374.819593,0.12344854,0.10073602,Ali_Jaber,Al-Nessa,4
004122.mp3,0.32616284,1831.372596,1788.264915,3429.107307,0.12296917,0.101899419,Ali_Jaber,Al-Nessa,4
004123.mp3,0.30445316,1839.598878,1760.206896,3342.507659,0.12284619,0.101300668,Ali_Jaber,Al-Nessa,4
004124.mp3,0.30677,1706.665279,1686.159319,3093.221721,0.123130314,0.095135195,Ali_Jaber,Al-Nessa,4
004125.mp3,0.31072655,1708.981945,1686.703895,3148.057065,0.11713504,0.090937005,Ali_Jaber,Al-Nessa,4
004126.mp3,0.34356,1771.098521,1776.782398,3352.772946,0.1048793,0.096564579,Ali_Jaber,Al-Nessa,4
004127.mp3,0.32004195,1671.976259,1742.953991,3186.519862,0.10286466,0.086247676,Ali_Jaber,Al-Nessa,4
004128.mp3,0.3193026,1668.584336,1687.873164,3158.24046,0.10825613,0.086137511,Ali_Jaber,Al-Nessa,4
004129.mp3,0.31935027,1691.615664,1665.465803,3114.408587,0.12365984,0.093853625,Ali_Jaber,Al-Nessa,4
004130.mp3,0.2968558,1651.295968,1706.793627,3180.292995,0.122291386,0.084298907,Ali_Jaber,Al-Nessa,4
004131.mp3,0.30523193,1653.282135,1714.499772,3149.504957,0.11853718,0.082685094,Ali_Jaber,Al-Nessa,4
004132.mp3,0.3199623,1823.997293,1789.621969,3458.086434,0.1366454,0.093820937,Ali_Jaber,Al-Nessa,4
004133.mp3,0.3002586,1535.774293,1645.150992,3046.909374,0.121385485,0.072167792,Ali_Jaber,Al-Nessa,4
004134.mp3,0.30896056,1584.67735,1701.729131,3090.594154,0.122978985,0.075642097,Ali_Jaber,Al-Nessa,4
004135.mp3,0.30969527,1578.470415,1658.660401,3032.864097,0.13665287,0.077536602,Ali_Jaber,Al-Nessa,4
004136.mp3,0.29776183,1671.778403,1725.674367,3228.162931,0.14609472,0.081082629,Ali_Jaber,Al-Nessa,4
004137.mp3,0.29080144,1530.003536,1652.154869,2973.303087,0.12670963,0.078944248,Ali_Jaber,Al-Nessa,4
004138.mp3,0.3006462,1765.59916,1676.218145,3223.42409,0.1603106,0.099107976,Ali_Jaber,Al-Nessa,4
004139.mp3,0.33351508,1813.66734,1816.793655,3445.859739,0.13079983,0.095923602,Ali_Jaber,Al-Nessa,4
004140.mp3,0.31196752,1673.809241,1680.971086,3089.419809,0.1385707,0.090332031,Ali_Jaber,Al-Nessa,4
004141.mp3,0.31284988,1646.526228,1678.196714,3082.64868,0.14125565,0.087518012,Ali_Jaber,Al-Nessa,4
004142.mp3,0.27926663,1684.146124,1637.889318,3070.025335,0.2099347,0.097187776,Ali_Jaber,Al-Nessa,4
004143.mp3,0.29819667,1663.173232,1712.60272,3194.420927,0.15619615,0.08162578,Ali_Jaber,Al-Nessa,4
004144.mp3,0.29372558,1684.336023,1736.763194,3114.942417,0.15109614,0.082786997,Ali_Jaber,Al-Nessa,4
004145.mp3,0.30373418,1853.731338,1709.870729,3284.811244,0.15506527,0.110264219,Ali_Jaber,Al-Nessa,4
004146.mp3,0.31546202,1713.160064,1674.58354,3180.933857,0.15572636,0.095482007,Ali_Jaber,Al-Nessa,4
004147.mp3,0.30211723,1637.032159,1642.436846,3206.776076,0.18586098,0.092286498,Ali_Jaber,Al-Nessa,4
004148.mp3,0.33047825,1542.935942,1621.565187,3095.10196,0.14252341,0.078041103,Ali_Jaber,Al-Nessa,4
004149.mp3,0.33600378,1361.653249,1550.646797,2635.862831,0.13860975,0.06616887,Ali_Jaber,Al-Nessa,4
004150.mp3,0.29726833,1437.152202,1635.689724,2733.094171,0.13841306,0.067512675,Ali_Jaber,Al-Nessa,4
004151.mp3,0.32644245,1517.956649,1641.414366,3017.724609,0.15459318,0.075253732,Ali_Jaber,Al-Nessa,4
004152.mp3,0.31577346,1560.254616,1665.76741,2953.935774,0.14350745,0.078352648,Ali_Jaber,Al-Nessa,4
004153.mp3,0.3161563,1683.306199,1661.105485,3169.537787,0.13934292,0.090335161,Ali_Jaber,Al-Nessa,4
004154.mp3,0.30014625,1473.474312,1568.966936,2800.395576,0.14716405,0.076328375,Ali_Jaber,Al-Nessa,4
004155.mp3,0.31677356,1603.61851,1675.097153,3087.499426,0.15342286,0.081822807,Ali_Jaber,Al-Nessa,4
004156.mp3,0.3558236,1691.356164,1741.089642,3316.35455,0.1505405,0.084375547,Ali_Jaber,Al-Nessa,4
004157.mp3,0.30098218,1627.892521,1660.050152,3007.980365,0.16380104,0.084948417,Ali_Jaber,Al-Nessa,4
004158.mp3,0.317403,1601.171443,1686.90638,3104.058042,0.16726369,0.079594839,Ali_Jaber,Al-Nessa,4
004159.mp3,0.2805343,1592.856696,1686.819348,2954.233005,0.15393072,0.072730765,Ali_Jaber,Al-Nessa,4
004160.mp3,0.29705572,1679.811244,1721.510649,3151.906586,0.14008522,0.081929525,Ali_Jaber,Al-Nessa,4
004161.mp3,0.30292282,1537.863935,1635.330384,2899.836731,0.13756554,0.073391869,Ali_Jaber,Al-Nessa,4
004162.mp3,0.30007374,1690.500998,1747.048201,3193.770645,0.13795619,0.081763624,Ali_Jaber,Al-Nessa,4
004163.mp3,0.3102365,1660.868316,1645.283414,3017.180874,0.14394678,0.088531813,Ali_Jaber,Al-Nessa,4
004164.mp3,0.30632934,1757.332477,1709.848885,3357.435676,0.1419382,0.100054881,Ali_Jaber,Al-Nessa,4
004165.mp3,0.31961018,1655.072642,1690.84577,3106.20068,0.12776592,0.088753146,Ali_Jaber,Al-Nessa,4
004166.mp3,0.31261393,1643.222883,1726.893485,3177.413153,0.12530275,0.080285365,Ali_Jaber,Al-Nessa,4
004167.mp3,0.3134589,1529.682893,1683.869666,2966.759271,0.12172194,0.074031687,Ali_Jaber,Al-Nessa,4
004168.mp3,0.27675718,1360.751062,1554.981675,2663.222981,0.1448748,0.062469546,Ali_Jaber,Al-Nessa,4
004169.mp3,0.35116968,1575.769421,1716.211177,3225.197274,0.12915795,0.076170274,Ali_Jaber,Al-Nessa,4
004170.mp3,0.3094773,1435.846598,1580.800823,2837.044498,0.14091201,0.072932535,Ali_Jaber,Al-Nessa,4
004171.mp3,0.30551428,1486.805503,1627.870025,2916.308293,0.17734864,0.074660983,Ali_Jaber,Al-Nessa,4
004172.mp3,0.31438988,1652.826756,1668.848055,3237.33556,0.17070797,0.092615882,Ali_Jaber,Al-Nessa,4
004173.mp3,0.29179183,1495.689486,1551.702792,2832.034997,0.19172627,0.080206238,Ali_Jaber,Al-Nessa,4
004174.mp3,0.2909747,1486.480716,1531.257431,2842.882528,0.21802683,0.079495759,Ali_Jaber,Al-Nessa,4
004175.mp3,0.29708543,1502.614863,1550.223051,2819.882136,0.17747942,0.083564416,Ali_Jaber,Al-Nessa,4
004176.mp3,0.30474722,1515.900465,1639.943624,2967.191034,0.18732691,0.075288338,Ali_Jaber,Al-Nessa,4
005001.mp3,0.30097038,1391.255815,1524.52783,2703.459587,0.16498704,0.07057841,Ali_Jaber,Al-Maeda,6
005002.mp3,0.31826797,1537.841375,1643.120907,3045.890992,0.17990617,0.078431042,Ali_Jaber,Al-Maeda,6
005003.mp3,0.32001406,1597.236569,1653.901659,3088.413035,0.16470575,0.083958305,Ali_Jaber,Al-Maeda,6
005004.mp3,0.31211233,1538.064459,1587.883723,2917.282495,0.17401327,0.083934787,Ali_Jaber,Al-Maeda,6
005005.mp3,0.31639153,1590.713759,1644.969047,3066.634256,0.17668122,0.08264814,Ali_Jaber,Al-Maeda,6
005006.mp3,0.29473138,1419.229967,1537.604575,2699.756117,0.1696716,0.072026996,Ali_Jaber,Al-Maeda,6
005007.mp3,0.31096363,1457.841162,1557.926479,2743.660417,0.16011311,0.077649481,Ali_Jaber,Al-Maeda,6
005008.mp3,0.29590288,1405.72536,1563.29039,2634.121916,0.1696693,0.068472582,Ali_Jaber,Al-Maeda,6
005009.mp3,0.2965343,1496.49875,1588.729539,2729.549693,0.18815891,0.079463361,Ali_Jaber,Al-Maeda,6
005010.mp3,0.30292878,1509.811427,1611.623308,2839.778797,0.16402395,0.073990507,Ali_Jaber,Al-Maeda,6
005011.mp3,0.31391087,1476.551024,1644.919343,2891.378651,0.17016916,0.071083843,Ali_Jaber,Al-Maeda,6
005012.mp3,0.31138626,1561.716781,1620.451764,2979.101817,0.16196944,0.082810209,Ali_Jaber,Al-Maeda,6
005013.mp3,0.31331226,1502.667437,1588.586988,2810.6774,0.15922087,0.079211227,Ali_Jaber,Al-Maeda,6
005014.mp3,0.30357528,1564.985391,1651.596217,3016.263428,0.1689753,0.077503623,Ali_Jaber,Al-Maeda,6
005015.mp3,0.2993399,1518.56537,1695.112073,2954.941069,0.14681266,0.073894478,Ali_Jaber,Al-Maeda,6
005016.mp3,0.30717784,1596.33099,1714.896266,3077.255565,0.14018269,0.079334544,Ali_Jaber,Al-Maeda,6
005017.mp3,0.3121928,1582.43402,1650.348369,3013.970129,0.17225456,0.082627199,Ali_Jaber,Al-Maeda,6
005018.mp3,0.30051237,1562.377978,1644.373368,2984.305606,0.17238227,0.082696445,Ali_Jaber,Al-Maeda,6
005019.mp3,0.29961017,1508.63345,1656.921826,2944.340572,0.15214387,0.078809304,Ali_Jaber,Al-Maeda,6
005020.mp3,0.3032255,1530.50837,1615.4827,2876.842197,0.16838339,0.080300501,Ali_Jaber,Al-Maeda,6
005021.mp3,0.2983268,1465.351502,1593.289692,2877.039901,0.17029911,0.071728819,Ali_Jaber,Al-Maeda,6
005022.mp3,0.289669,1716.162841,1720.557391,3193.462932,0.20041986,0.093901943,Ali_Jaber,Al-Maeda,6
005023.mp3,0.28116813,1469.187959,1555.390359,2723.098229,0.19895689,0.07609927,Ali_Jaber,Al-Maeda,6
005024.mp3,0.31057674,1622.661095,1705.940905,3077.588768,0.17875163,0.084027941,Ali_Jaber,Al-Maeda,6
005025.mp3,0.3204734,1925.990279,1769.373079,3422.613487,0.19826539,0.118977346,Ali_Jaber,Al-Maeda,6
005026.mp3,0.3196228,1685.197116,1758.097424,3243.268859,0.14617597,0.087020133,Ali_Jaber,Al-Maeda,6
005027.mp3,0.31941724,1448.956765,1575.594246,2883.344616,0.16700464,0.074198865,Ali_Jaber,Al-Maeda,6
005028.mp3,0.31710708,1598.223833,1670.000811,3143.443005,0.188193,0.086027291,Ali_Jaber,Al-Maeda,6
005029.mp3,0.30498317,1537.1567,1716.031493,2994.416521,0.19533764,0.074362073,Ali_Jaber,Al-Maeda,6
005030.mp3,0.331295,1779.605634,1821.370162,3500.88509,0.18554601,0.095420604,Ali_Jaber,Al-Maeda,6
005031.mp3,0.32396087,1682.11914,1784.465258,3317.383704,0.193541,0.085797399,Ali_Jaber,Al-Maeda,6
005032.mp3,0.30674392,1663.534579,1725.669503,3194.061276,0.18572654,0.086127536,Ali_Jaber,Al-Maeda,6
005033.mp3,0.2999373,1650.59721,1730.757459,3163.869852,0.2074499,0.093225122,Ali_Jaber,Al-Maeda,6
005034.mp3,0.2900244,1609.302454,1741.775985,3134.626844,0.21506265,0.084190611,Ali_Jaber,Al-Maeda,6
005035.mp3,0.32239404,1700.360434,1809.958242,3331.810534,0.1926604,0.093539585,Ali_Jaber,Al-Maeda,6
005036.mp3,0.2930317,1580.559527,1717.828096,3063.867188,0.21535143,0.080468269,Ali_Jaber,Al-Maeda,6
005037.mp3,0.2918263,1558.980166,1675.61577,2970.058266,0.19571802,0.076679251,Ali_Jaber,Al-Maeda,6
005038.mp3,0.3012697,1884.260106,1780.856695,3525.544267,0.22107987,0.106173731,Ali_Jaber,Al-Maeda,6
005039.mp3,0.29644203,1546.328476,1696.134123,3030.290481,0.18935227,0.071814195,Ali_Jaber,Al-Maeda,6
005040.mp3,0.3082062,1688.997456,1734.315275,3291.281703,0.1822908,0.084324571,Ali_Jaber,Al-Maeda,6
005041.mp3,0.30346084,1553.13707,1727.420325,3083.281065,0.20318852,0.07694745,Ali_Jaber,Al-Maeda,6
005042.mp3,0.32060736,1654.847981,1776.231443,3333.274976,0.1972385,0.082846651,Ali_Jaber,Al-Maeda,6
005043.mp3,0.33681655,1499.852826,1740.704514,3090.743764,0.19455273,0.071335907,Ali_Jaber,Al-Maeda,6
005044.mp3,0.30399886,1620.68712,1711.001022,3146.087882,0.21875297,0.085186029,Ali_Jaber,Al-Maeda,6
005045.mp3,0.3146027,1707.09793,1775.917672,3361.786943,0.18301602,0.08682025,Ali_Jaber,Al-Maeda,6
005046.mp3,0.30954656,1643.054102,1766.83645,3242.555523,0.202423,0.084783173,Ali_Jaber,Al-Maeda,6
005047.mp3,0.30483043,1606.620764,1774.480875,3209.100175,0.19382346,0.076534167,Ali_Jaber,Al-Maeda,6
